sample_name	batch	birth_timestamp	cage_group	cage_id	cage_line	collection_date	collection_device	collection_method	collection_timestamp	country	description	dna_extracted	elevation	empo_1	empo_2	empo_3	empo_4	env_biome	env_feature	env_material	env_package	facility	father_subject_id	gave_birth	generation	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_genotype	host_scientific_name	host_subject_id	host_subject_id_bmfz	host_taxid	host_weight	host_weight_units	iacuc_institute	iacuc_protocol_id	latitude	life_stage	longitude	mate_sire	mothers_subject_ids	parental_cage	physical_specimen_location	physical_specimen_remaining	qiita_sample_type	qiita_study_id	sample_type	scientific_name	serum_triglyceride	serum_triglyceride_unit	sex	taxon_id	title	tube_id	tube_id_plate_bmfz
13422.252skin	3	2019-10-19	bf4-2	f4-25	BALB/c_line5	2020-02-03	eppi	necropsy	2020-02-03	Germany	motherf4	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	198339/4	True	F4	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	balb/c	Mus musculus	620811	252	10090	25.4	grams	LANUV	O383/17	51.189401	adult	6.792239	False	198339/1|198339/2	f3-24	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	10.5	nmol/well	female	540485	Skin screening	6-g2	6-g2
13422.253	1	2019-10-19	bf4-2	f4-27	BALB/c_line5	2020-02-03	eppi	necropsy	2020-02-03	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	198339/4	False	F4	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	balb/c	Mus musculus	620812	253	10090	25.5	grams	LANUV	O383/17	51.189401	adult	6.792239	False	198339/1|198339/2	f3-24	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	7.54	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	1-d8	
13422.253skin	3	2019-10-19	bf4-2	f4-27	BALB/c_line5	2020-02-03	eppi	necropsy	2020-02-03	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	198339/4	False	F4	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	balb/c	Mus musculus	620812	253	10090	25.5	grams	LANUV	O383/17	51.189401	adult	6.792239	False	198339/1|198339/2	f3-24	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	7.54	nmol/well	female	540485	Skin screening	6-d8	6-d8
13422.254	1	2019-10-19	bf4-2	f4-27	BALB/c_line5	2020-02-03	eppi	necropsy	2020-02-03	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	198339/4	False	F4	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	balb/c	Mus musculus	620813	254	10090	23.1	grams	LANUV	O383/17	51.189401	adult	6.792239	False	198339/1|198339/2	f3-24	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	5.91	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	1-b7	
13422.254skin	3	2019-10-19	bf4-2	f4-27	BALB/c_line5	2020-02-03	eppi	necropsy	2020-02-03	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	198339/4	False	F4	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	balb/c	Mus musculus	620813	254	10090	23.1	grams	LANUV	O383/17	51.189401	adult	6.792239	False	198339/1|198339/2	f3-24	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	5.91	nmol/well	female	540485	Skin screening	6-b7	6-b7
13422.255	1	2019-10-19	bf4-2	f4-27	BALB/c_line5	2020-02-03	eppi	necropsy	2020-02-03	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	198339/4	False	F4	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	balb/c	Mus musculus	620814	255	10090	23.8	grams	LANUV	O383/17	51.189401	adult	6.792239	False	198339/1|198339/2	f3-24	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	3.7	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	2-e12	
13422.255skin	3	2019-10-19	bf4-2	f4-27	BALB/c_line5	2020-02-03	eppi	necropsy	2020-02-03	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	198339/4	False	F4	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	balb/c	Mus musculus	620814	255	10090	23.8	grams	LANUV	O383/17	51.189401	adult	6.792239	False	198339/1|198339/2	f3-24	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	3.7	nmol/well	female	540485	Skin screening	7-e12	7-e12
13422.256	1	2019-10-19	bf4-2	f4-27	BALB/c_line5	2020-02-03	eppi	necropsy	2020-02-03	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	198339/4	False	F4	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	balb/c	Mus musculus	620815	256	10090	25.6	grams	LANUV	O383/17	51.189401	adult	6.792239	False	198339/1|198339/2	f3-24	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	3.28	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	3-d10	
13422.256skin	3	2019-10-19	bf4-2	f4-27	BALB/c_line5	2020-02-03	eppi	necropsy	2020-02-03	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	198339/4	False	F4	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	balb/c	Mus musculus	620815	256	10090	25.6	grams	LANUV	O383/17	51.189401	adult	6.792239	False	198339/1|198339/2	f3-24	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	3.28	nmol/well	female	540485	Skin screening	8-d10	8-d10
13422.257	1	2019-10-08	bf4-3	f4-28	BALB/c_line6	2020-01-21	eppi	necropsy	2020-01-21	Germany	fatherf4	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	197703/3	False	F4	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	balb/c	Mus musculus	618090	257	10090	31.8	grams	LANUV	O383/17	51.189401	adult	6.792239	True	197703/1|197703/2	f3-28	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	10.5	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	2-c6	
13422.257skin	3	2019-10-08	bf4-3	f4-28	BALB/c_line6	2020-01-21	eppi	necropsy	2020-01-21	Germany	fatherf4	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	197703/3	False	F4	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	balb/c	Mus musculus	618090	257	10090	31.8	grams	LANUV	O383/17	51.189401	adult	6.792239	True	197703/1|197703/2	f3-28	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	10.5	nmol/well	male	540485	Skin screening	7-c6	7-c6
13422.258	1	2019-10-08	bf4-3	f4-29	BALB/c_line6	2020-01-21	eppi	necropsy	2020-01-21	Germany	motherf4	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	197703/3	True	F4	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	balb/c	Mus musculus	618092	258	10090	26	grams	LANUV	O383/17	51.189401	adult	6.792239	False	197703/1|197703/2	f3-28	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	5.16	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	3-a9	
13422.258skin	3	2019-10-08	bf4-3	f4-29	BALB/c_line6	2020-01-21	eppi	necropsy	2020-01-21	Germany	motherf4	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	197703/3	True	F4	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	balb/c	Mus musculus	618092	258	10090	26	grams	LANUV	O383/17	51.189401	adult	6.792239	False	197703/1|197703/2	f3-28	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	5.16	nmol/well	female	540485	Skin screening	8-a9	8-a9
13422.259	1	2019-10-08	bf4-3	f4-29	BALB/c_line6	2020-01-21	eppi	necropsy	2020-01-21	Germany	motherf4	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	197703/3	True	F4	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	balb/c	Mus musculus	618093	259	10090	27.8	grams	LANUV	O383/17	51.189401	adult	6.792239	False	197703/1|197703/2	f3-28	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	3.07	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	2-g9	
13422.259skin	3	2019-10-08	bf4-3	f4-29	BALB/c_line6	2020-01-21	eppi	necropsy	2020-01-21	Germany	motherf4	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	197703/3	True	F4	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	balb/c	Mus musculus	618093	259	10090	27.8	grams	LANUV	O383/17	51.189401	adult	6.792239	False	197703/1|197703/2	f3-28	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	3.07	nmol/well	female	540485	Skin screening	7-g9	7-g9
13422.25skin	3	2018-11-30	pc	p1-8	C57BL6/J_line3	2019-03-18	eppi	necropsy	2019-03-18	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf		False	P	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	176382/16	25	10090	not collected	grams	LANUV	G383/17	51.189401	adult	6.792239	False		rm1	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	1.96	nmol/well	male	540485	Skin screening	8-d9	8-d9
13422.26	1	2018-11-30	pc	p1-9	C57BL6/J_line3	2019-03-18	eppi	necropsy	2019-03-18	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf		False	P	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	176382/1	26	10090	not collected	grams	LANUV	G383/17	51.189401	adult	6.792239	False		rm3	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	2.3	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	4-f1	4-f1
13422.260	1	2019-10-08	bf4-3	f4-30	BALB/c_line6	2020-01-21	eppi	necropsy	2020-01-21	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	197703/3	False	F4	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	balb/c	Mus musculus	618091	260	10090	28.5	grams	LANUV	O383/17	51.189401	adult	6.792239	False	197703/1|197703/2	f3-28	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	7.99	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	3-b11	
13422.260skin	3	2019-10-08	bf4-3	f4-30	BALB/c_line6	2020-01-21	eppi	necropsy	2020-01-21	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	197703/3	False	F4	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	balb/c	Mus musculus	618091	260	10090	28.5	grams	LANUV	O383/17	51.189401	adult	6.792239	False	197703/1|197703/2	f3-28	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	7.99	nmol/well	male	540485	Skin screening	8-b11	8-b11
13422.261	1	2019-10-08	bf4-3	f4-31	BALB/c_line6	2020-01-21	eppi	necropsy	2020-01-21	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	197703/3	False	F4	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	balb/c	Mus musculus	618094	261	10090	25.5	grams	LANUV	O383/17	51.189401	adult	6.792239	False	197703/1|197703/2	f3-28	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	2.75	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	1-a2	
13422.261skin	3	2019-10-08	bf4-3	f4-31	BALB/c_line6	2020-01-21	eppi	necropsy	2020-01-21	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	197703/3	False	F4	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	balb/c	Mus musculus	618094	261	10090	25.5	grams	LANUV	O383/17	51.189401	adult	6.792239	False	197703/1|197703/2	f3-28	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	2.75	nmol/well	female	540485	Skin screening	6-a2	6-a2
13422.262	1	2019-11-27	cf5-1	f5-1	C57BL6/J_line2	2020-03-11	eppi	necropsy	2020-03-11	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	614313	False	F5	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	627565	262	10090	29.7	grams	LANUV	O383/17	51.189401	adult	6.792239	False	614316|614317	f4-9	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	1.43	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	3-c9	
13422.262skin	3	2019-11-27	cf5-1	f5-1	C57BL6/J_line2	2020-03-11	eppi	necropsy	2020-03-11	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	614313	False	F5	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	627565	262	10090	29.7	grams	LANUV	O383/17	51.189401	adult	6.792239	False	614316|614317	f4-9	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	1.43	nmol/well	male	540485	Skin screening	8-c9	8-c9
13422.263	1	2019-11-27	cf5-1	f5-1	C57BL6/J_line2	2020-03-11	eppi	necropsy	2020-03-11	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	614313	False	F5	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	627566	263	10090	29	grams	LANUV	O383/17	51.189401	adult	6.792239	False	614316|614317	f4-9	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	1.37	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	1-e12	
13422.263skin	3	2019-11-27	cf5-1	f5-1	C57BL6/J_line2	2020-03-11	eppi	necropsy	2020-03-11	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	614313	False	F5	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	627566	263	10090	29	grams	LANUV	O383/17	51.189401	adult	6.792239	False	614316|614317	f4-9	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	1.37	nmol/well	male	540485	Skin screening	6-e12	6-e12
13422.264	1	2019-11-27	cf5-1	f5-2	C57BL6/J_line2	2020-03-11	eppi	necropsy	2020-03-11	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	614313	False	F5	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	627567	264	10090	23.6	grams	LANUV	O383/17	51.189401	adult	6.792239	False	614316|614317	f4-9	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	1.16	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	2-f1	
13422.264skin	3	2019-11-27	cf5-1	f5-2	C57BL6/J_line2	2020-03-11	eppi	necropsy	2020-03-11	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	614313	False	F5	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	627567	264	10090	23.6	grams	LANUV	O383/17	51.189401	adult	6.792239	False	614316|614317	f4-9	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	1.16	nmol/well	female	540485	Skin screening	7-f1	7-f1
13422.265	1	2019-11-27	cf5-1	f5-2	C57BL6/J_line2	2020-03-11	eppi	necropsy	2020-03-11	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	614313	False	F5	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	627568	265	10090	23.2	grams	LANUV	O383/17	51.189401	adult	6.792239	False	614316|614317	f4-9	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	1.15	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	4-f6	
13422.265skin	3	2019-11-27	cf5-1	f5-2	C57BL6/J_line2	2020-03-11	eppi	necropsy	2020-03-11	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	614313	False	F5	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	627568	265	10090	23.2	grams	LANUV	O383/17	51.189401	adult	6.792239	False	614316|614317	f4-9	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	1.15	nmol/well	female	540485	Skin screening	9-f6	9-f6
13422.266	1	2019-11-27	cf5-1	f5-2	C57BL6/J_line2	2020-03-11	eppi	necropsy	2020-03-11	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	614313	False	F5	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	627569	266	10090	23.7	grams	LANUV	O383/17	51.189401	adult	6.792239	False	614316|614317	f4-9	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	1.16	nmol/well	female	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	4-e1	
13422.266skin	3	2019-11-27	cf5-1	f5-2	C57BL6/J_line2	2020-03-11	eppi	necropsy	2020-03-11	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	614313	False	F5	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	627569	266	10090	23.7	grams	LANUV	O383/17	51.189401	adult	6.792239	False	614316|614317	f4-9	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	1.16	nmol/well	female	540485	Skin screening	9-e1	9-e1
13422.267	1	2019-12-15	cf5-1	f5-3	C57BL6/J_line2	2020-03-30	eppi	necropsy	2020-03-30	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	614313	False	F5	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	631362	267	10090	25.8	grams	LANUV	O383/17	51.189401	adult	6.792239	False	614316|614317	f4-9	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	1.68	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	1-d10	
13422.267skin	3	2019-12-15	cf5-1	f5-3	C57BL6/J_line2	2020-03-30	eppi	necropsy	2020-03-30	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	614313	False	F5	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	631362	267	10090	25.8	grams	LANUV	O383/17	51.189401	adult	6.792239	False	614316|614317	f4-9	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	1.68	nmol/well	male	540485	Skin screening	6-d10	6-d10
13422.268	1	2019-12-15	cf5-1	f5-3	C57BL6/J_line2	2020-03-30	eppi	necropsy	2020-03-30	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	614313	False	F5	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	631363	268	10090	26.3	grams	LANUV	O383/17	51.189401	adult	6.792239	False	614316|614317	f4-9	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	1.15	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	4-d3	
13422.268skin	3	2019-12-15	cf5-1	f5-3	C57BL6/J_line2	2020-03-30	eppi	necropsy	2020-03-30	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	614313	False	F5	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	631363	268	10090	26.3	grams	LANUV	O383/17	51.189401	adult	6.792239	False	614316|614317	f4-9	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	1.15	nmol/well	male	540485	Skin screening	9-d3	9-d3
13422.269	1	2019-12-15	cf5-1	f5-3	C57BL6/J_line2	2020-03-30	eppi	necropsy	2020-03-30	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf	614313	False	F5	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	631364	269	10090	25.9	grams	LANUV	O383/17	51.189401	adult	6.792239	False	614316|614317	f4-9	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	1.46	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	1-e2	
13422.269skin	3	2019-12-15	cf5-1	f5-3	C57BL6/J_line2	2020-03-30	eppi	necropsy	2020-03-30	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf	614313	False	F5	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	631364	269	10090	25.9	grams	LANUV	O383/17	51.189401	adult	6.792239	False	614316|614317	f4-9	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	1.46	nmol/well	male	540485	Skin screening	6-e2	6-e2
13422.26skin	3	2018-11-30	pc	p1-9	C57BL6/J_line3	2019-03-18	eppi	necropsy	2019-03-18	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	urban biome	animal-associated habitat	sebum material	host-associated	spf		False	P	Germany:Duesseldorf	15	weeks	UBERON:skin	UBERON:skin of external ear	UBERON:sebum	mouse	c57bl6/j	Mus musculus	176382/1	26	10090	not collected	grams	LANUV	G383/17	51.189401	adult	6.792239	False		rm3	dna in freezer03.140	TRUE	skin	13422	skin of external ear	mouse skin metagenome	2.3	nmol/well	male	540485	Skin screening	9-f1	9-f1
13422.27	1	2018-11-30	pc	p1-9	C57BL6/J_line3	2019-03-18	eppi	necropsy	2019-03-18	Germany	not provided	TRUE	42	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	urban biome	animal-associated habitat	intestine environment	host-associated	spf		False	P	Germany:Duesseldorf	15	weeks	UBERON:gastrointestinal system	UBERON:lumen of gut	UBERON:colon	mouse	c57bl6/j	Mus musculus	176382/2	27	10090	not collected	grams	LANUV	G383/17	51.189401	adult	6.792239	False		rm2	dna in freezer03.140	TRUE	colon content	13422	colon content	mouse gut metagenome	2.05	nmol/well	male	410661	Influence of the genetic background on murine gut microbiome composition and diversity over five generations	4-c7	4-c7
